"","lon","lat"
"608",-90.0715323,29.9510658
"609",-116.7804664,47.6776832
"610",-102.4107493,34.2331373
"611",-95.712891,37.09024
"612",-95.712891,37.09024
"613",-80.1917902,25.7616798
"614",-105.3172146,39.6333213
"615",-97.0544341,28.0205733
"616",-73.9712488,40.7830603
"617",-119.4179324,36.778261
"618",-84.3640829,33.7589188
"619",-72.9787163,41.5023192
"620",-95.712891,37.09024
"621",-71.0288751,43.5536938
"622",-80.1917902,25.7616798
"623",-74.0059413,40.7127837
"624",-71.4094396,42.0948613
"625",-96.6388833,32.912624
"626",-119.4179324,36.778261
"627",-71.3824374,42.4072107
"628",-74.0059413,40.7127837
"629",-71.5723953,43.1938516
"630",-74.1744624,40.6895314
"631",-81.5157535,27.6648274
"632",-95.712891,37.09024
"633",-79.9958864,40.4406248
"634",-69.4454689,45.253783
"635",-122.8755949,42.3265152
"636",-107.3940117,24.8090649
"637",-111.8910474,40.7607793
"638",-81.1637245,33.836081
"639",-71.4774291,41.5800945
"640",-82.5402916,35.5550078
"641",-118.237626,34.013535
"642",-119.2290316,34.274646
"643",-70.7284785,41.9932752
"644",-74.4056612,40.0583238
"645",-97.3307658,32.7554883
"646",-82.4571776,27.950575
"647",-72.589811,42.1014831
"648",-95.712891,37.09024
"649",-75.0551806,38.5395564
"650",-118.2436849,34.0522342
"651",-115.9839147,36.2082943
"652",-75.0551806,38.5395564
"653",-88.0705556,30.820742
"654",-84.2700179,37.8393332
"655",-71.5723953,43.1938516
"656",-81.3318545,48.4751998
"657",-117.1610838,32.715738
"658",-82.5436722,27.763383
"659",-83.400211,42.324204
"660",-87.5691735,33.2098407
"661",-81.3031179,29.028318
"662",NA,NA
"663",-82.9000751,32.1656221
"664",-84.3879824,33.7489954
"665",-97.7430608,30.267153
"666",-82.9000751,32.1656221
"667",-85.0766113,33.5801103
"668",-81.3799851,28.5399653
"669",-118.3531311,33.9616801
"670",-84.3879824,33.7489954
"671",-85.0766113,33.5801103
"672",-81.7831674,32.4487876
"673",-84.3879824,33.7489954
"674",-83.8979573,33.9887165
"675",-113.897549,50.965817
"676",-84.3879824,33.7489954
"677",NA,NA
"678",-74.4056612,40.0583238
"679",-118.19925,34.1159867
"680",-84.5499327,33.952602
"681",NA,NA
"682",-84.3879824,33.7489954
"683",54.4287424,24.4384457
"684",-84.3879824,33.7489954
"685",-84.3879824,33.7489954
"686",-80.8431267,35.2270869
"687",-76.6412712,39.0457549
"688",-84.3879824,33.7489954
"689",-84.3879824,33.7489954
"690",-80.8603868,32.2371465
"691",-83.555212,41.6639383
"692",-84.3879824,33.7489954
"693",-71.0588801,42.3600825
"694",-85.6023643,44.3148443
"695",-84.3879824,33.7489954
"696",-117.1610838,32.715738
"697",-74.0059413,40.7127837
"698",-99.9018131,31.9685988
"699",-84.0043513,34.1206564
"700",-123.3281195,42.4248623
"701",-81.2452768,42.9849233
"702",-84.0167423,33.9190653
"703",-83.9879625,33.9562149
